name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
open-webui,https://github.com/open-webui/open-webui,84812,10330,JavaScript,open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",2025-03-21T19:33:52Z,2023-10-06T22:08:27Z,162
anything-llm,https://github.com/Mintplex-Labs/anything-llm,41494,3999,JavaScript,Mintplex-Labs,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, and more.",2025-03-21T00:10:09Z,2023-06-04T02:29:14Z,228
puter,https://github.com/HeyPuter/puter,29559,2187,JavaScript,HeyPuter,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",2025-03-21T20:23:18Z,2024-03-03T01:44:32Z,174
desktop,https://github.com/zen-browser/desktop,27401,728,JavaScript,zen-browser,"A calmer internet, without any gimmicks.",2025-03-21T11:51:01Z,2024-03-28T00:05:55Z,904
drawdb,https://github.com/drawdb-io/drawdb,26154,1853,JavaScript,drawdb-io,"Free, simple, and intuitive online database diagram editor and SQL generator.",2025-03-20T22:44:21Z,2023-07-16T17:09:20Z,74
one-api,https://github.com/songquanpeng/one-api,23884,4990,JavaScript,songquanpeng,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",2025-02-21T11:30:22Z,2023-04-22T12:39:24Z,807
servers,https://github.com/modelcontextprotocol/servers,22559,2293,JavaScript,modelcontextprotocol,Model Context Protocol Servers,2025-03-21T15:03:19Z,2024-11-19T01:10:17Z,185
3x-ui,https://github.com/MHSanaei/3x-ui,17894,3753,JavaScript,MHSanaei,Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess & Vless & Trojan &  ShadowSocks & Wireguard) ,2025-03-21T15:31:01Z,2023-02-09T19:16:57Z,8
multipleWindow3dScene,https://github.com/bgstaal/multipleWindow3dScene,16925,2604,JavaScript,bgstaal,"A quick example of how one can ""synchronize"" a 3d scene across multiple windows using three.js and localStorage",2023-11-29T18:41:08Z,2023-11-23T11:03:22Z,25
ChatALL,https://github.com/ai-shifu/ChatALL,15652,1667,JavaScript,ai-shifu," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers",2025-03-14T16:14:36Z,2023-04-08T10:34:30Z,220
KeepChatGPT,https://github.com/xcanwin/KeepChatGPT,14790,732,JavaScript,xcanwin,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。,2025-03-19T12:26:38Z,2023-03-28T18:12:33Z,93
transformers.js,https://github.com/huggingface/transformers.js,13239,881,JavaScript,huggingface,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",2025-03-19T22:01:02Z,2023-02-13T13:51:45Z,319
SillyTavern,https://github.com/SillyTavern/SillyTavern,12614,2978,JavaScript,SillyTavern,LLM Frontend for Power Users.,2025-03-21T20:00:57Z,2023-02-09T10:19:24Z,206
pot-desktop,https://github.com/pot-app/pot-desktop,11716,529,JavaScript,pot-app,🌈一个跨平台的划词翻译和OCR软件 | A cross-platform software for text translation and recognition.,2025-01-27T22:04:38Z,2023-02-26T13:52:11Z,292
chatGPTBox,https://github.com/josStorer/chatGPTBox,10438,801,JavaScript,josStorer,"Integrating ChatGPT into your browser deeply, everything you need is here",2025-01-31T10:37:06Z,2023-03-15T08:16:17Z,327
chai-aur-react,https://github.com/hiteshchoudhary/chai-aur-react,9654,1289,JavaScript,hiteshchoudhary,chai aur react series on youtube,2024-08-18T20:36:32Z,2023-08-17T17:38:48Z,52
react-bits,https://github.com/DavidHDev/react-bits,9430,339,JavaScript,DavidHDev,"An open source collection of animated, interactive & fully customizable React components for building stunning, memorable user interfaces.",2025-03-20T21:22:22Z,2024-08-06T06:54:54Z,3
BingGPT,https://github.com/dice2o/BingGPT,9190,707,JavaScript,dice2o,"Desktop application of new Bing's AI-powered chat (Windows, macOS and Linux)",2024-02-08T15:06:01Z,2023-02-16T00:37:19Z,235
llrt,https://github.com/awslabs/llrt,8295,366,JavaScript,awslabs,"LLRT (Low Latency Runtime) is an experimental, lightweight JavaScript runtime designed to address the growing demand for fast and efficient Serverless applications.",2025-03-21T17:45:38Z,2023-09-20T12:57:50Z,43
Cloudflare_vless_trojan,https://github.com/yonggekkk/Cloudflare_vless_trojan,8043,6470,JavaScript,yonggekkk,CF-workers/pages代理脚本【Vless与Trojan】，支持一键自建proxyip与CF反代IP，CF优选官方IP三地区应用脚本，自动输出美、亚、欧最佳优选IP,2025-02-14T09:06:12Z,2023-07-22T05:43:42Z,0
Sigma-Web-Dev-Course,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,7803,2364,JavaScript,CodeWithHarry,Source Code for Sigma Web Development Course,2024-11-05T13:28:33Z,2023-09-26T20:34:11Z,91
CF-Workers-docker.io,https://github.com/cmliu/CF-Workers-docker.io,7664,9233,JavaScript,cmliu,这个项目是一个基于 Cloudflare Workers 的 Docker 镜像代理工具。它能够中转对 Docker 官方镜像仓库的请求，解决一些访问限制和加速访问的问题。,2025-03-06T22:03:19Z,2024-06-10T19:13:56Z,37
apihub,https://github.com/hiteshchoudhary/apihub,7590,1214,JavaScript,hiteshchoudhary,"Your own API Hub to learn and master API interaction. Ideal for frontend, mobile dev and backend developers. ",2025-03-14T22:04:38Z,2023-05-20T17:17:16Z,15
nopecha-extension,https://github.com/NopeCHALLC/nopecha-extension,7497,111,JavaScript,NopeCHALLC,"Automated CAPTCHA solver for your browser. Works with Selenium, Puppeteer, Playwright, and more.",2024-11-23T09:10:57Z,2023-03-23T17:59:59Z,64
Noi,https://github.com/lencx/Noi,7286,545,JavaScript,lencx,"🚀 Power Your World with AI - Explore, Extend, Empower.",2025-03-16T05:32:26Z,2023-10-16T09:27:58Z,143
BPB-Worker-Panel,https://github.com/bia-pain-bache/BPB-Worker-Panel,6857,30960,JavaScript,bia-pain-bache,"A GUI Panel providing Worker subscriptions for VLESS, Trojan and Warp configs alongside chain proxies, offering full DNS, clean IP,  Fragment, Warp, Warp pro and routing settings for cross-platform clients using Sing-box, Clash/Mihomo and Xray cores.",2025-03-17T13:02:36Z,2024-01-19T17:58:28Z,5
ChatGPT-AutoExpert,https://github.com/spdustin/ChatGPT-AutoExpert,6650,472,JavaScript,spdustin,🚀🧠💬 Supercharged Custom Instructions for ChatGPT (non-coding) and ChatGPT Advanced Data Analysis (coding). ,2024-01-17T06:03:40Z,2023-09-29T01:48:59Z,1
nue,https://github.com/nuejs/nue,6643,197,JavaScript,nuejs,Standards first web framework,2025-03-21T17:29:29Z,2023-09-13T00:18:50Z,51
project_3D_developer_portfolio,https://github.com/adrianhajdin/project_3D_developer_portfolio,6624,1507,JavaScript,adrianhajdin,The most impressive websites in the world use 3D graphics and animations to bring their content to life. Learn how to build your own ThreeJS 3D Developer Portfolio today!,2024-10-29T09:21:29Z,2023-02-28T15:07:11Z,96
LiteLoaderQQNT,https://github.com/LiteLoaderQQNT/LiteLoaderQQNT,6595,256,JavaScript,LiteLoaderQQNT,QQNT 插件加载器：LiteLoaderQQNT —— 轻量 · 简洁 · 开源 · 福瑞,2025-02-19T03:25:23Z,2023-05-27T13:20:30Z,63
opencommit,https://github.com/di-sukharev/opencommit,6522,348,JavaScript,di-sukharev,GPT wrapper for git — generate commit messages with an LLM in 1 sec — works best with Claude 3.5 — supports local models too,2025-03-17T08:40:01Z,2023-03-06T10:30:51Z,144
wenda,https://github.com/wenda-LLM/wenda,6266,812,JavaScript,wenda-LLM,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题,2025-01-23T12:55:35Z,2023-03-25T10:46:39Z,53
MindSearch,https://github.com/InternLM/MindSearch,6226,628,JavaScript,InternLM,🔍 An LLM-based Multi-agent Framework of Web Search Engine (like Perplexity.ai Pro and SearchGPT),2025-01-08T09:34:38Z,2024-07-28T03:54:50Z,37
chai-backend,https://github.com/hiteshchoudhary/chai-backend,6193,939,JavaScript,hiteshchoudhary,A video series on chai aur code youtube channel,2024-08-18T12:06:33Z,2023-11-01T09:00:45Z,36
RealChar,https://github.com/Shaunwei/RealChar,6112,750,JavaScript,Shaunwei,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖",2024-07-17T03:39:09Z,2023-06-26T20:51:02Z,71
RemoveAdblockThing,https://github.com/TheRealJoelmatic/RemoveAdblockThing,6106,330,JavaScript,TheRealJoelmatic," The intrusive ""Ad blocker are not allowed on YouTube""  message is annoying. This open-source project aims to address this issue by providing a solution to bypass YouTube's ad blocker detection",2024-12-24T20:21:57Z,2023-10-08T18:42:57Z,0
PairDrop,https://github.com/schlagmichdoch/PairDrop,6047,343,JavaScript,schlagmichdoch,"PairDrop: Transfer Files Cross-Platform. No Setup, No Signup.",2025-02-25T17:19:44Z,2023-01-07T13:25:11Z,72
chatgpt-web-midjourney-proxy,https://github.com/Dooy/chatgpt-web-midjourney-proxy,6024,1512,JavaScript,Dooy,"One UI is all done with chatgpt web, midjourney, gpts,suno,luma,runway,viggle,flux,ideogram,realtime,pika,udio; Simultaneous support  Web / PWA / Linux / Win / MacOS platform",2025-03-07T16:44:46Z,2023-11-19T03:18:59Z,33
Voyager,https://github.com/MineDojo/Voyager,5980,570,JavaScript,MineDojo,An Open-Ended Embodied Agent with Large Language Models,2024-04-03T18:51:36Z,2023-05-25T18:20:15Z,0
OpenChat,https://github.com/openchatai/OpenChat,5225,640,JavaScript,openchatai,LLMs custom-chatbots console ⚡,2024-02-27T13:17:24Z,2023-05-30T15:17:19Z,34
CF-Workers-SUB,https://github.com/cmliu/CF-Workers-SUB,4829,6340,JavaScript,cmliu,这个是一个通过 Cloudflare Workers 搭建，将你任意节点与多个订阅汇聚成专属于你的订阅链接,2025-02-27T21:01:49Z,2024-02-23T08:37:35Z,24
hello-javascript,https://github.com/mouredev/hello-javascript,4746,844,JavaScript,mouredev,"Curso para aprender el lenguaje de programación JavaScript desde cero y para principiantes. 45 clases, +6 horas en vídeo y 130 ejercicios.",2025-03-21T07:07:56Z,2024-07-01T09:30:17Z,2
pinokio,https://github.com/pinokiocomputer/pinokio,4714,399,JavaScript,pinokiocomputer,AI Browser,2025-02-20T13:29:22Z,2023-07-09T10:02:41Z,286
WorkerVless2sub,https://github.com/cmliu/WorkerVless2sub,4662,6656,JavaScript,cmliu,自动化批量替换生成优选线路 VMess / VLESS / Trojan 节点的 优选订阅生成器,2025-02-09T12:35:11Z,2023-12-25T11:23:28Z,0
Checkmate,https://github.com/bluewave-labs/Checkmate,4654,267,JavaScript,bluewave-labs,"Checkmate is an open-source, self-hosted tool designed to track and monitor server hardware, uptime, response times, and incidents in real-time with beautiful visualizations.",2025-03-21T18:31:56Z,2024-04-30T02:44:38Z,35
escrcpy,https://github.com/viarotel-org/escrcpy,4581,332,JavaScript,viarotel-org,"📱 Graphical Scrcpy to display and control Android, devices powered by Electron.",2025-02-28T15:08:41Z,2023-09-15T02:42:13Z,33
OpenSign,https://github.com/OpenSignLabs/OpenSign,4432,391,JavaScript,OpenSignLabs,🔥 The free & Open Source DocuSign alternative,2025-03-21T14:41:38Z,2023-10-02T15:53:30Z,42
AgentVerse,https://github.com/OpenBMB/AgentVerse,4422,436,JavaScript,OpenBMB,"🤖 AgentVerse 🪐 is designed to facilitate the deployment of multiple LLM-based agents in various applications, which primarily provides two frameworks: task-solving and simulation",2024-09-09T05:47:44Z,2023-05-06T01:43:19Z,23
tvbox,https://github.com/qist/tvbox,4405,1684,JavaScript,qist,OK影视、tvbox配置文件，如果喜欢，请Fork自用。使用前请仔细阅读仓库说明，一旦使用将被视为你已了解。,2025-03-19T06:51:25Z,2023-08-29T01:07:25Z,6
Mario-Kart-3.js,https://github.com/Lunakepio/Mario-Kart-3.js,4392,956,JavaScript,Lunakepio,,2024-07-14T22:16:00Z,2024-01-22T10:51:49Z,21
GraphGPT,https://github.com/varunshenoy/GraphGPT,4388,391,JavaScript,varunshenoy,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2024-05-10T10:01:21Z,2023-01-31T18:31:32Z,20
Cosmos-Server,https://github.com/azukaar/Cosmos-Server,4365,158,JavaScript,azukaar,"☁️ The Most Secure and Easy Selfhosted Home Server. Take control of your data and privacy without sacrificing security and stability  (Authentication, anti-DDOS, anti-bot)",2025-02-21T20:51:11Z,2023-02-11T16:00:46Z,107
node-chatgpt-api,https://github.com/waylaidwanderer/node-chatgpt-api,4211,740,JavaScript,waylaidwanderer,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2024-01-27T04:39:55Z,2023-01-07T04:35:34Z,50
ChatGPT-CodeReview,https://github.com/anc95/ChatGPT-CodeReview,4210,435,JavaScript,anc95,🐥 A code review bot powered by ChatGPT,2025-03-16T06:21:25Z,2023-02-11T14:35:43Z,49
transformer-explainer,https://github.com/poloclub/transformer-explainer,4118,398,JavaScript,poloclub,Transformer Explained Visually: Learn How LLM Transformer Models Work with Interactive Visualization,2025-03-21T16:30:26Z,2024-05-16T21:42:10Z,5
van,https://github.com/vanjs-org/van,4026,102,JavaScript,vanjs-org,"🍦 VanJS: World's smallest reactive UI framework. Incredibly Powerful, Insanely Small - Everyone can build a useful UI app in an hour.",2025-03-20T17:58:36Z,2023-05-08T05:45:31Z,27
keep-alive,https://github.com/Huibq/keep-alive,3697,222,JavaScript,Huibq,洛雪音乐音源、MusicFree音源、落雪音乐音源,2025-02-23T04:56:00Z,2024-01-28T14:13:41Z,109
WebGPT,https://github.com/0hq/WebGPT,3687,211,JavaScript,0hq,Run GPT model on the browser with WebGPU. An implementation of GPT inference in less than ~1500 lines of vanilla Javascript. ,2024-01-12T20:11:43Z,2023-04-20T04:28:56Z,5
ultimate-react-course,https://github.com/jonasschmedtmann/ultimate-react-course,3666,2286,JavaScript,jonasschmedtmann,"Starter files, final projects, and FAQ for my Ultimate React course",2024-11-08T15:37:03Z,2023-05-18T13:23:38Z,35
kiss-translator,https://github.com/fishjar/kiss-translator,3493,138,JavaScript,fishjar,"A simple, open source bilingual translation extension & Greasemonkey script (一个简约、开源的 双语对照翻译扩展 & 油猴脚本)",2025-03-12T09:18:26Z,2023-07-18T07:20:49Z,88
insomnium,https://github.com/AnagataCetana/insomnium,3437,208,JavaScript,AnagataCetana,"Insomnium is a fast local API testing tool that is privacy-focused and 100% local. For testing GraphQL, REST, WebSockets and gRPC. This is a fork of Kong/insomnia",2024-04-20T12:20:55Z,2023-09-29T13:29:41Z,44
dotenvx,https://github.com/dotenvx/dotenvx,3411,60,JavaScript,dotenvx,a better dotenv–from the creator of `dotenv`,2025-03-16T22:43:59Z,2023-11-18T00:55:16Z,7
Leetcode-Premium-Bypass,https://github.com/31b4/Leetcode-Premium-Bypass,3365,310,JavaScript,31b4,Leetcode Premium Unlocker 2024,2024-02-06T08:12:02Z,2023-11-07T16:26:57Z,9
porffor,https://github.com/CanadaHonk/porffor,3335,66,JavaScript,CanadaHonk,"A from-scratch experimental AOT JS engine, written in JS",2025-03-21T15:24:26Z,2023-06-25T03:22:18Z,99
FreeGPT35,https://github.com/missuo/FreeGPT35,3327,1005,JavaScript,missuo,Utilize the unlimited free GPT-3.5-Turbo API service provided by the login-free ChatGPT Web.,2024-04-26T00:14:11Z,2024-04-02T19:09:24Z,18
vault-ai,https://github.com/pashpashpash/vault-ai,3325,307,JavaScript,pashpashpash,"OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, epub, etc) using a simple React frontend.",2025-01-26T11:12:37Z,2023-04-18T04:10:09Z,46
ChatGPTAPIFree,https://github.com/ayaka14732/ChatGPTAPIFree,3317,770,JavaScript,ayaka14732,A simple and open-source proxy API that allows you to access OpenAI's ChatGPT API for free!,2023-03-27T04:31:47Z,2023-03-03T10:18:40Z,8
react-strict-dom,https://github.com/facebook/react-strict-dom,3314,171,JavaScript,facebook,React Strict DOM (RSD) standardizes the development of styled React components for web and native.,2025-03-03T09:21:05Z,2024-02-20T21:36:40Z,39
fastrtc,https://github.com/freddyaboulton/fastrtc,3179,271,JavaScript,freddyaboulton,The python library for real-time communication,2025-03-21T01:01:42Z,2024-09-25T16:19:19Z,29
chatgpt,https://github.com/dirk1983/chatgpt,3153,814,JavaScript,dirk1983,演示站现在可以免费使用ChatGPT对话和画图了。全网最易部署，响应速度最快的ChatGPT环境。PHP版调用OpenAI接口进行问答和画图，采用Stream流模式通信，一边生成一边输出。前端采用EventSource，支持Markdown格式解析，支持公式显示，代码有着色处理，支持画图。页面UI简洁，支持上下文连续会话。源码只有几个文件，没用任何框架，支持所有PHP版本，全部开源，极易二开。保姆级教程，账号等周边资源，欢迎进群交流，一切全免费。,2024-11-25T09:57:34Z,2023-02-16T09:49:22Z,11
jdpro,https://github.com/6dylan6/jdpro,3139,456,JavaScript,6dylan6,,2025-03-21T14:46:31Z,2023-05-25T12:21:23Z,415
winterjs,https://github.com/wasmerio/winterjs,3097,56,JavaScript,wasmerio,Winter is coming... ❄️,2025-02-27T17:01:10Z,2023-09-21T17:46:09Z,17
mindcraft,https://github.com/kolbytn/mindcraft,3055,411,JavaScript,kolbytn,,2025-03-21T02:33:38Z,2023-08-16T06:39:59Z,157
openai-realtime-console,https://github.com/openai/openai-realtime-console,3036,1137,JavaScript,openai,"React app for inspecting, building and debugging with the Realtime API",2025-03-11T22:18:59Z,2024-09-30T19:00:38Z,47
telegram_media_downloader,https://github.com/tangyoha/telegram_media_downloader,3013,349,JavaScript,tangyoha,"基于Dineshkarthik的项目， 电报视频下载，电报资源下载，跨平台，支持web查看下载进度 ，支持bot下发指令下载，支持下载已经加入的私有群但是限制下载的资源， telegram media download,Download media files from a telegram conversation/chat/channel up to 2GiB per file",2025-03-01T04:56:14Z,2023-02-13T14:45:39Z,65
easy-dataset,https://github.com/ConardLi/easy-dataset,3006,298,JavaScript,ConardLi,A powerful tool for creating fine-tuning datasets for LLM,2025-03-21T15:39:44Z,2025-03-04T16:14:14Z,57
project_next_14_ai_prompt_sharing,https://github.com/adrianhajdin/project_next_14_ai_prompt_sharing,2961,440,JavaScript,adrianhajdin,"Next.js recently became the official React framework as outlined in React docs. In this course, you'll learn the most important Next.js concepts and how they fit into the React ecosystem. Finally, you'll put your skills to the test by building a modern full-stack Next 14 application.",2024-06-30T22:44:38Z,2023-05-04T09:35:29Z,68
scribble-diffusion,https://github.com/replicate/scribble-diffusion,2951,592,JavaScript,replicate,Turn your rough sketch into a refined image using AI,2024-05-30T17:59:40Z,2023-02-13T20:05:58Z,27
backend-GPT,https://github.com/RootbeerComputer/backend-GPT,2945,224,JavaScript,RootbeerComputer,,2023-06-26T19:37:09Z,2023-01-21T22:29:12Z,6
assignments,https://github.com/100xdevs-cohort-2/assignments,2865,4119,JavaScript,100xdevs-cohort-2,,2024-08-19T05:03:16Z,2023-12-03T17:58:53Z,31
react-complete-guide-course-resources,https://github.com/academind/react-complete-guide-course-resources,2861,2232,JavaScript,academind,"React - The Complete Guide Course Resources (Code, Attachments, Slides)",2025-02-25T10:22:58Z,2023-09-14T12:49:39Z,26
turbit,https://github.com/jofpin/turbit,2861,513,JavaScript,jofpin,"Build applications, scripts, and automations powered by high-performance multicore computing using Node.js",2024-08-03T20:40:11Z,2024-08-02T22:33:39Z,0
EmbedAI,https://github.com/SamurAIGPT/EmbedAI,2802,300,JavaScript,SamurAIGPT,"An app to interact privately with your documents using the power of GPT, 100% privately, no data leaks",2023-07-18T14:44:48Z,2023-05-25T14:21:12Z,39
Nexterm,https://github.com/gnmyt/Nexterm,2768,110,JavaScript,gnmyt,"The open source server management software for SSH, VNC & RDP",2025-03-20T07:51:14Z,2024-08-13T17:14:38Z,74
jsoncanvas,https://github.com/obsidianmd/jsoncanvas,2755,100,JavaScript,obsidianmd,An open file format for infinite canvas data.,2024-10-30T23:43:15Z,2024-02-28T17:20:36Z,17
paperless-ai,https://github.com/clusterzx/paperless-ai,2735,96,JavaScript,clusterzx,"An automated document analyzer for Paperless-ngx using OpenAI API, Ollama, Deepseek-r1, Azure and all OpenAI API compatible Services to automatically analyze and tag your documents.",2025-03-21T19:24:53Z,2024-12-01T16:41:07Z,8
ugly-avatar,https://github.com/txstc55/ugly-avatar,2728,259,JavaScript,txstc55,,2024-05-21T09:24:09Z,2024-03-25T06:46:19Z,1
Script-Hub,https://github.com/Script-Hub-Org/Script-Hub,2625,90,JavaScript,Script-Hub-Org,"Advanced Script Converter for QX, Loon, Surge, Stash, Egern, LanceX and Shadowrocket - 重写 & 规则集转换",2025-03-16T13:14:36Z,2023-07-09T06:27:32Z,4
openai-scf-proxy,https://github.com/Ice-Hazymoon/openai-scf-proxy,2587,392,JavaScript,Ice-Hazymoon,使用腾讯云函数一分钟搭建 OpenAI 免翻墙代理,2024-03-18T08:16:12Z,2023-03-06T05:31:19Z,29
Bubble-Card,https://github.com/Clooos/Bubble-Card,2579,94,JavaScript,Clooos,Bubble Card is a minimalist card collection for Home Assistant with a nice pop-up touch.,2025-03-18T19:29:02Z,2023-08-18T11:22:10Z,80
aliyundriveDailyCheck,https://github.com/mrabit/aliyundriveDailyCheck,2510,383,JavaScript,mrabit,阿里云盘每日签到脚本 青龙面板支持,2024-05-22T10:55:24Z,2023-02-12T17:04:16Z,20
vinxi,https://github.com/nksaraf/vinxi,2490,93,JavaScript,nksaraf,The Full Stack JavaScript SDK,2025-02-09T08:23:25Z,2023-07-01T17:47:37Z,101
semana-javascript-expert08,https://github.com/ErickWendel/semana-javascript-expert08,2487,1586,JavaScript,ErickWendel,JS Expert Week 8.0 - 🎥Pre processing videos before uploading in the browser 😏,2025-01-07T14:32:57Z,2023-10-16T18:52:12Z,0
cursor-fake-machine,https://github.com/bestK/cursor-fake-machine,2467,351,JavaScript,bestK,,2025-01-13T08:50:39Z,2024-11-28T05:25:40Z,0
typora_plugin,https://github.com/obgnail/typora_plugin,2438,115,JavaScript,obgnail,Typora plugin. Feature enhancement tool | Typora 插件，功能增强工具,2025-03-20T06:36:01Z,2023-06-25T07:45:40Z,20
CCTV,https://github.com/IvanGlinkin/CCTV,2422,328,JavaScript,IvanGlinkin,"Close-Circuit Telegram Vision revolutionizes location tracking with its open-source design and Telegram API integration. Offering precise tracking within 50-100 meters, users can monitor others in real-time for logistics or safety, redefining how we navigate our surroundings",2025-02-24T08:38:35Z,2024-04-26T08:46:17Z,11
free-font,https://github.com/jaywcjlove/free-font,2422,157,JavaScript,jaywcjlove,Collection of Free English/Chinese Fonts for Commercial Use. 收录可商用的免费英文/汉字字体。,2025-03-14T03:50:35Z,2024-07-16T13:16:01Z,4
aora,https://github.com/adrianhajdin/aora,2400,438,JavaScript,adrianhajdin,Build your first mobile application,2024-06-24T06:08:54Z,2024-04-12T06:29:18Z,15
awesome-free-apps,https://github.com/Axorax/awesome-free-apps,2399,108,JavaScript,Axorax,Curated list of the best free apps for PC and mobile,2025-03-11T05:30:25Z,2024-10-24T03:42:18Z,1
semana-javascript-expert07,https://github.com/ErickWendel/semana-javascript-expert07,2388,521,JavaScript,ErickWendel,JS Expert Week 7.0 - 🙅🤏🏻 Controlling Streaming Platforms using Eye and Hand Detection 👁🖐,2023-12-12T13:50:14Z,2023-02-26T22:32:48Z,0
pic-smaller,https://github.com/joye61/pic-smaller,2378,332,JavaScript,joye61,"Pic Smaller – Compress JPEG, PNG, WEBP, AVIF, SVG and GIF images intelligently",2024-12-18T01:02:34Z,2024-04-22T13:09:30Z,10
OpenWrt-nikki,https://github.com/nikkinikki-org/OpenWrt-nikki,2324,262,JavaScript,nikkinikki-org,Transparent Proxy with Mihomo on OpenWrt.,2025-03-21T01:07:58Z,2024-05-11T08:59:35Z,0
SocialEcho,https://github.com/nz-m/SocialEcho,2280,545,JavaScript,nz-m,Social networking platform with automated content moderation and context-based authentication system,2024-06-13T11:51:58Z,2023-02-13T21:15:59Z,8
Pile,https://github.com/UdaraJay/Pile,2273,129,JavaScript,UdaraJay,Desktop app for digital journaling. ,2024-12-26T19:08:22Z,2023-10-14T16:04:54Z,27
splat,https://github.com/antimatter15/splat,2260,251,JavaScript,antimatter15,WebGL 3D Gaussian Splat Viewer,2025-02-21T20:10:47Z,2023-09-11T02:24:56Z,25
ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts,2253,169,JavaScript,pythongosssss,"Enhancements & experiments for ComfyUI, mostly focusing on UI features",2025-03-16T13:01:51Z,2023-03-06T19:23:24Z,133
c-shopping,https://github.com/huanghanzhilian/c-shopping,2244,335,JavaScript,huanghanzhilian,"A beautiful shopping platform developed with Next.js, tailored for various devices including Desktop, Tablet, and Phone. 基于Nextjs开发同时适配Desktop、Tablet、Phone多种设备的精美购物平台",2024-12-06T10:32:45Z,2023-11-23T16:02:31Z,8
avhub,https://github.com/levywang/avhub,2231,232,JavaScript,levywang,R18 Resource Search & Management Tool,2025-03-21T06:40:29Z,2025-03-07T09:07:11Z,0
little-rat,https://github.com/dnakov/little-rat,2199,67,JavaScript,dnakov,🐀 Small chrome extension to monitor (and optionally block) other extensions' network calls,2024-10-01T21:51:34Z,2023-08-14T11:24:08Z,13
React-Native-Advanced-Guide,https://github.com/anisurrahman072/React-Native-Advanced-Guide,2178,228,JavaScript,anisurrahman072,React Native Advanced Guide Book (iOS & Android) - Be an Expert in 2024 🔥,2024-10-02T23:35:02Z,2023-12-31T15:07:34Z,2
better-commits,https://github.com/Everduin94/better-commits,2177,78,JavaScript,Everduin94,A CLI for creating better commits following the conventional commits specification,2025-02-02T14:44:36Z,2023-03-09T13:17:22Z,3
CookieCloud,https://github.com/easychen/CookieCloud,2174,189,JavaScript,easychen,CookieCloud是一个和自架服务器同步浏览器Cookie和LocalStorage的小工具，支持端对端加密，可设定同步时间间隔。本仓库包含了插件和服务器端源码。CookieCloud is a small tool for synchronizing browser cookies and LocalStorage with a self-hosted server. It supports end-to-end encryption and allows for setting the synchronization interval. This repository contains both the plugin and the server-side source code,2025-01-03T12:16:49Z,2023-01-17T03:11:37Z,38
AIGODLIKE-ComfyUI-Translation,https://github.com/AIGODLIKE/AIGODLIKE-ComfyUI-Translation,2140,163,JavaScript,AIGODLIKE,"A plugin for multilingual translation of ComfyUI，This plugin implements translation of resident menu bar/search bar/right-click context menu/node, etc",2025-02-26T03:21:14Z,2023-08-15T10:13:45Z,23
copilot-analysis,https://github.com/mengjian-github/copilot-analysis,2107,251,JavaScript,mengjian-github,,2023-06-30T22:42:40Z,2023-06-04T18:56:08Z,7
ShellGPT,https://github.com/akl7777777/ShellGPT,2050,240,JavaScript,akl7777777,"**ShellGPT is a free chatgpt client, now Supported online search.no need for a key, no need to log in.Multi-node automatic speed measurement switch,Long text translation with no word limit, AI graphics.免费的chatgpt客户端，已支持联网搜索,无需密钥，无需登录,多节点自动测速切换,长文翻译不限字数,AI出图**",2025-02-03T13:57:51Z,2023-03-09T13:10:56Z,5
